IP LINLIN
DP 986.0 8.419586e-18
DP 987.0 8.187747e-18
DP 988.0 7.962299e-18
DP 989.0 7.743066e-18
DP 990.0 7.529876e-18
DP 991.0 7.322562e-18
DP 992.0 7.120963e-18
DP 993.0 6.924920e-18
DP 994.0 6.734280e-18
DP 995.0 6.548895e-18
DP 996.0 6.368618e-18
DP 997.0 6.193310e-18
DP 998.0 6.022833e-18
DP 999.0 5.857054e-18
DP 1000.0 5.695842e-18
DP 1010.0 4.308904e-18
DP 1020.0 3.259969e-18
DP 1030.0 2.466592e-18
DP 1040.0 1.866455e-18
DP 1050.0 1.412452e-18
DP 1060.0 1.068968e-18
DP 1070.0 8.090776e-19
DP 1080.0 6.124201e-19
DP 1090.0 4.635983e-19
DP 1100.0 3.509674e-19
DP 1110.0 2.657196e-19
DP 1120.0 2.011925e-19
DP 1130.0 1.523460e-19
DP 1140.0 1.153666e-19
DP 1150.0 8.736939e-20
DP 1160.0 6.617099e-20
DP 1170.0 5.011926e-20
DP 1180.0 3.796382e-20
DP 1190.0 2.875828e-20
DP 1200.0 2.178629e-20
DP 1210.0 1.650556e-20
DP 1220.0 1.250558e-20
DP 1230.0 9.475529e-21
DP 1240.0 7.180068e-21
DP 1250.0 5.441000e-21
DP 1260.0 4.123383e-21
